product_clean,meddra_pt,a,n_product,n_pt,b,c,d,N_total,prr,chi2,prr_signal,ror,ror_se,ror_lower,ror_signal,expected,eb05,gps_signal,ic,ic_var,ic025,bcpnn_signal,n_methods,robust_signal,analysis
EXTENZE PLUS,Chest Pain,3,25,1313,22,1310,41834,43169,3.95212213740458,4.1071454502046,TRUE,4.96572978930858,0.575278803195493,1.60803641911165,TRUE,0.760383608608029,0.114837918315824,FALSE,1.47349202483458,0.28569112094327,0.425870427970681,TRUE,3,TRUE,no_formulation
EXTENZE PLUS,Chills,5,25,450,20,445,42699,43169,19.3905617977528,69.7316587219175,TRUE,25.714844926227,0.482562698529813,9.98661363391382,TRUE,0.260603673932683,2.92187386409176,TRUE,2.8542148059108,0.181795017047166,2.01852123917213,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Cold Sweat,8,25,203,17,195,42949,43169,70.8004102564103,466.051914736882,TRUE,106.706832298137,0.424179547642953,46.4647181745059,TRUE,0.11756121290741,5.08037959856223,TRUE,3.7828087918597,0.117623894052513,3.11060052696545,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Dyspepsia,3,25,737,22,734,42410,43169,7.05351498637602,10.2511453238113,TRUE,8.98187731639059,0.575798384517753,2.90561212411437,TRUE,0.426810905974194,0.947457642498241,FALSE,1.91700799615363,0.28569112094327,0.869386399289735,TRUE,3,TRUE,no_formulation
EXTENZE PLUS,Heart Rate Increased,5,25,1482,20,1477,41667,43169,5.84211238997969,16.0112715966093,TRUE,7.56621682968099,0.480936054059165,2.94779819846336,TRUE,0.858254766151637,1.20365261518152,TRUE,2.0176775091644,0.181795017047166,1.18198394242574,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Hot Flush,3,25,150,22,147,42997,43169,35.2195918367347,67.307920983614,TRUE,45.3457627118644,0.580483977678793,14.5351250988428,TRUE,0.0868678913108944,3.23961233232421,TRUE,2.57624723933533,0.28569112094327,1.52862564247143,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Hyperhidrosis,5,25,755,20,750,42394,43169,11.5050666666667,38.4452561853159,TRUE,15.1554085893957,0.481616759078338,5.89667494292931,TRUE,0.437235052931502,2.17609206741167,TRUE,2.55294880099588,0.181795017047166,1.71725523425721,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Nausea,10,25,3887,15,3877,39267,43169,4.45127676038174,25.6684254256879,TRUE,6.86023585199975,0.400046983182193,3.13193096126783,TRUE,2.25103662350298,1.27123623535136,TRUE,1.93234207694709,0.095214930467079,1.32754651075771,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Pyrexia,3,25,505,22,502,42642,43169,10.3133067729084,16.8702546840462,TRUE,13.2005527915976,0.576343847622792,4.26577879434002,TRUE,0.292455234080011,1.49230428517369,TRUE,2.14295357745936,0.28569112094327,1.09533198059546,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Tremor,12,25,796,13,784,42360,43169,26.414693877551,269.472463137138,TRUE,49.9970493118995,0.394173030827086,23.0896588740293,TRUE,0.460978943223146,3.90967103131642,TRUE,3.70127946535959,0.0799768352289838,3.14698801655701,TRUE,4,TRUE,no_formulation
EXTENZE PLUS,Vomiting,12,25,3595,13,3583,39561,43169,5.7798269606475,46.5018448951715,TRUE,10.2221343710112,0.392910177982629,4.73248983738544,TRUE,2.08193379508444,1.7353588911027,TRUE,2.27540418166561,0.0799768352289838,1.72111273286303,TRUE,4,TRUE,no_formulation
EXTENZE PLUS MALE ENHANCEMENT,Dizziness,3,5,2837,2,2834,40330,43169,9.13846153846154,15.3602377947145,TRUE,19.9198094902099,0.828306632082642,3.92840577939867,TRUE,0.328592276865343,1.32440826452962,TRUE,2.07862064362277,0.28569112094327,1.03099904675887,TRUE,4,TRUE,no_formulation
EXTENZE PLUS MALE ENHANCEMENT,Vomiting,4,5,3595,1,3591,39573,43169,9.61604010025063,24.9135282539354,TRUE,33.0559654740359,0.942970091529128,5.20687917239376,TRUE,0.416386759016887,1.72032560826421,TRUE,2.29589648321162,0.222199057451206,1.37199178081826,TRUE,4,TRUE,no_formulation
FEEL FREE KRATOM,Dependence,3,4,444,1,441,42724,43169,73.4098639455782,148.50003895985,TRUE,225.799546998868,0.977071831452361,33.2676966589447,TRUE,0.0411406333248396,4.31154921831148,TRUE,2.69327944205356,0.28569112094327,1.64565784518966,TRUE,4,TRUE,no_formulation
FERROUS SULFATE,Constipation,3,17,920,14,917,42235,43169,8.30431714670601,12.8930770879432,TRUE,11.1114723292305,0.59648419759169,3.45170768753546,TRUE,0.36229701869397,1.18367451519811,TRUE,2.02109812490605,0.28569112094327,0.973476528042147,TRUE,4,TRUE,no_formulation
FERROUS SULFATE,Death,4,17,1227,13,1223,41929,43169,8.30205377326728,19.3939912085667,TRUE,11.4233755619125,0.545103176649054,3.92458070067524,TRUE,0.483193958627719,1.50581233652957,TRUE,2.19437704543257,0.222199057451206,1.27047234303922,TRUE,4,TRUE,no_formulation
FERROUS SULFATE (NCH) (FERROUS SULFATE) UNKNOWN,Death,3,3,1227,0,1224,41942,43169,35.2663398692811,70.3876608642351,TRUE,239.76929358922,1.51213583640502,12.3776316564589,TRUE,0.0852695221107739,3.26629832730546,TRUE,2.58018186461294,0.28569112094327,1.53256026774904,TRUE,4,TRUE,no_formulation
